Showers,Sinks,CW,DW,Baths
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0377927,,,
,,,,
,0.0145029,,,
,,,,
,0.0380967,,,
,,,,
,,,,
,0.0043782,,,
,,,,
,,,,
,0.0004561,,0.062197,
,0.0902098,,0.0754546,
0.0626638,,,0.0614015,
0.313319,,,0.091553,
,,,0.0886364,
,,,0.0769696,
,0.001125,,,
0.0299366,0.0146853,,,
0.0598732,,,,
,,0.1262818,,
0.02074,,0.0442471,,
0.16592,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0054728,,,
,0.1614776,,,
,0.0104287,,,
,0.1077835,,,
,,,,
,,,,
,,,,
,,,,
0.1949682,0.0240195,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0156279,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0516874,,,
,0.0516874,,,
,,,,
,,,,
,,,,
,,,,
,0.0059896,,,
,0.1474917,,,
,0.0323503,,,
,,,,
,,,,
,0.0131955,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0675281,,,
,0.0897538,,,
,0.0698996,,,
,,,,
,,,,
,,,,
,0.0578291,,,
,,,,
,,,,
,,,,
,,,,
,0.0407418,,,
,,,,
,0.0881119,,,
,,,,
,0.061052,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0018547,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0769231,,,
,,,,
,,,,
,0.0069626,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0412596,,
,,,,
,,,,
0.1654124,,,,
0.2894717,,,,
,,,,
,,,,
,,0.020004,,
,,,,
,,,,
,,,,
,,,,
,0.0210094,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0018851,,,
,,,,
,,,,
,0.0072971,,,
,0.0706598,,,
,,,,
,0.0244147,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0303435,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0122834,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0007905,,,
,,,,
,,,,
,,,,
,0.0171785,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0271815,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0047127,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0456066,,,
,,,,
,,,,
,,,,
0.2299364,,,,
0.1149682,,,,
,,,,
,,,,
,,,,
,,,,
,0.0015506,,,
,0.0063242,,,
,,,,
,,,,
,0.0592581,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0018851,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0060809,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0684098,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0018243,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0466694,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1661732,,,,
,,,,
,,,,
0.3166176,,,,
0.0791544,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0129523,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1855275,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0418364,,,
,,,,
,,,,
,,,,
,,0.0378482,,
,0.0023715,,,
,,,,
,0.0908786,,,
,0.0508361,,,
,,,,
,3.04e-05,,,
,0.0102159,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0222648,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0167224,,,
,0.0005473,,,
,0.0033749,,,
,0.0058984,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0175433,,,
,0.0005169,,,
,,,,
,,,,
,,,,
,0.0466099,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0516266,,,
,0.0010337,,,
,,,,
,,,,
,,,,
,,,,
,0.0019155,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.003831,,,
,0.0019459,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.3400635,,,,0.398533
0.2720508,0.0495895,,,
,0.022256,,,
0.1107824,0.0084524,,,
0.2215648,,,,
,,,,
,,,,
,,,,
,,,,
,0.0152326,,,
,0.0329279,,,
,,,,
,,,,
,,,,
,,,,
0.3267018,0.0044694,,,
0.0726004,0.0887808,,,
,0.0295835,,,
,0.0134387,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0199149,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0011554,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0012162,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0008209,,,
,,,,
,,,,
,,,,
,0.0722105,,,
,,,,
,,,,
,0.003983,,,
,,,,
,0.0146245,,,
,,,,
,,,,
,,,,
,0.0083004,,,
,,,,
,,,,
,,,,
,,,,
,0.0010337,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0054728,,,
,,,,
,,,,
,,,,
,,,,
,0.0328671,,,
0.2339743,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0002736,,,
,0.0009121,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0158711,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.021131,,,
,,,,
,0.0083308,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0896017,,,
,,,,
,,,,0.1388288
,,,,0.0694144
,,,,
,0.0018243,,,
,,,,
,,,,
,0.0448465,,,
,,,,
,,,,
,0.042262,,,
,0.048951,,,
,,,,
,0.0357556,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0188811,,,
,,,,
,,,,
,0.0080268,,,
,0.0048647,,,
,,,,
,,,,
,0.0176345,,,
,,,,
,,,,
,0.0374582,,,
,,,,
,,,,
,,,,
,,,,
0.1466175,,,,
,,,,
,,,,
,,,,
,,,,
,0.0636668,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.6903171,,,,
0.1534038,,,,
,0.0501672,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0007905,,,
,,,,
,,,,
,,,,
,,,,
,0.0324111,,,
,0.0115841,,,
,,,,
,,,,
,9.12e-05,,,
,0.002858,,,
,0.0707206,,,
,,,,
,,,,
,0.0025236,,,
,0.1686835,,,
,,,,
,,,,
,,,,
,0.0011858,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0830039,,,
,0.0032533,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0386439,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0007905,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0063849,,,
,0.0018851,,,
,,,,
,,,,
,,,,
,0.0323806,,,
,0.0701125,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0589237,,,
,,,,
,,,,
,0.0503496,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0049863,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.05263,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.2593189,,,
,,,,
,,,,
,0.0086045,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0057464,,,
,0.1277592,0.0562576,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0031288,,
,0.0714198,,,
,0.0241411,,,
,,,,
,,,,
,,,,
,,,,
,0.06692,,,
,0.0514746,,0.0383712,
,,,0.0654167,
,0.0089693,,0.0744318,
,0.0230465,,0.0512121,
,,,0.0585606,
,,,,
,0.0268167,,,
,,,,
,,,,
,0.0356948,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0241411,,,
,,,,
,,,,
,,,,
,,,,
,0.0013074,,,
,0.0255701,,,
,,,,
,,,,
,,,,
,,,,
,0.0039222,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0097598,,,0.1308522
,,,,0.0872348
,0.0141684,,,
,,,,
,0.0023411,,,
,0.1837034,,,
,,,,
,,,,
,,,,
,0.0001824,,,
,0.0094558,,,
,,,,
,,,,
,,,,
,0.0279416,,,
,,,,
,,,,
,0.002706,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0133475,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0344482,,,
,0.1675584,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.062785,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.0311839,0.0132867,,,
0.2806551,,,,
,,,,
,0.0010642,,,0.2870892
,0.0065977,,,
,,,,
,0.0006993,,,
,,,,
,,,,
,,,,
,,,,
,0.0491943,0.0929148,,
,,0.2103351,,
,,0.0198022,,
,,,,
,,,,
,,,,
,,,,
,0.0256309,,,
,,,,
,0.0002736,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0008209,,,
,,,,
,0.0031012,,,
,0.0155366,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0655214,,,
,,0.0604966,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0298267,,,
,,,,
,,,,
,0.0683794,,,
,0.0958954,,,
,0.0485254,,,
,,,,
,,,,
,0.007145,,,
,0.1112801,,,
,,,,
,0.0711462,,,
,,,,
,,,,
,,,,
,,,,
0.0718816,,,,
0.2875264,,,,
,0.0991486,,,
0.0513108,0.0889025,,,
0.3078648,0.0013378,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0640924,,,
,,,,
,,,,
,0.0194588,,,
,,,,
,,,,
0.334503,,,,
0.0557505,0.0017635,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0730682,
,,,0.0644697,
,,,0.0449242,
,,,0.0745455,
,,,,
,0.0465795,,,
,,,,
,,,,
,0.0161751,,,
,0.0553968,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0375656,,
,,,,
,0.0374886,,,
,0.0799634,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0329279,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.040529,,,
,,,,
,,,,
,,,,
,0.0177258,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0928246,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0273032,,,
0.0978012,,,,
0.489006,,,,
0.3912048,,,,
,,,,
,0.0010642,,,
,0.0716328,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.002554,,,
,0.0066585,,,
,,,,
,,,,
,,,,
,0.0085436,0.008155,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0541806,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0139557,,,
,0.0156279,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0208574,,,
,,,,
,,,,
,,,,
,,,,
,0.0059897,,,
,0.0121313,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.128276,,,
,,,,
,,,,
,0.0239586,,,
,,,,
,0.0357555,,,
,,,,
,0.0005473,,,
,,,,
,0.0638188,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,6.08e-05,,,
,,,,
,0.0377318,,,
,0.0040742,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0338401,,,
,,,,
,,,,
,,,,
0.3637634,,,,
0.1558986,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1170872,,,
,0.0206142,,,
,0.0036485,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0105199,,,
,,,,
,,,,
,,,,
,0.0256612,,,
,,,,
,,,,
,,,,
,,,,
,0.0707206,,,
,,,,
,0.1135603,,,
,0.1870173,,,
,,,,
,0.0148069,,,
,0.0313773,,,
,,,,
,,,,
,0.0762542,,,
,0.0031925,,,
,0.0516874,,,
,,,,
,,,,
,,0.0450949,,
,0.1258134,,,
,,,,
0.0475264,,,,
0.475264,,,,
0.0950528,,,,
,,,,
,0.0077531,,,
,0.0091517,,,
,,0.0396044,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0269687,,,
,,,,
,0.1019155,,,
,0.0197933,,,
,,,,
,,,,
,,,,
,,,,
,0.0299483,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0633024,,
,,0.0400484,,
,,,,
,0.0028276,,,
,,,,
,0.0101246,,,
,,,,
,0.0324719,,,
,0.0238674,,,
,,,,
,,,,
,0.0084828,,,
,,,,
,0.0089997,,,
,,,,
,,,,
,,,,
,,,,
,,0.0070044,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1377927,,,
,0.0862268,,,
,,,,
,,,0.0490909,
,,,0.0770454,
,0.0006385,,0.0748484,
,0.0166312,,0.0610985,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.004135,,,
,0.0399818,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0322591,,,
,,,,
,0.0709943,,,
,,,,
,0.002554,,,
,,,,
,,,,
,,,,
,,,,
,0.0080876,,,
,0.0962299,,,
0.3091332,0.0089693,,,
0.1545666,,,,
,,,,
0.3281185,0.0185163,,,
,,,,
,0.0293098,,,
,0.013834,,,
,,,,
,,,,
,0.0099422,0.0263222,,
,0.1416845,,,
,0.0166616,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.1465269
,0.0031621,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0186379,,,
,0.0846762,,,
,0.001733,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0618121,,,
,0.0759805,,,
,,,,
,,,,
,,,,
,,,,
,0.0441472,,,
,,,,
,,,,
,0.0101551,,,
,,,,
,,,,
,,,,
,0.0693524,,,
,,,,
,,,,
,,,,
,0.1349345,,,
,0.0284281,,,
,0.0254485,,,
,,,,
,,,0.0962878,
,,,0.1012878,
,,0.0044207,0.0700379,
,0.1193068,,0.0625,
,,,0.0673864,
,,,0.0593561,
,0.02782,,,
,,,,
,0.0042262,,,
,,0.0342753,,
,,,,
,,,,
,,,,
,,,0.0553409,
,,,0.0647348,
,,,0.1076516,
,,,0.0873484,
,,0.0044207,0.1161364,
,,,0.049697,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.010759,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0076923,,,
,,,,
,,,,
,0.0952873,,,
,0.0080876,,,
,,,,
,,,,
,0.062633,,,
,,,,
,0.017969,,,
,,,,
,,,,
,,,,
,0.0361204,,,
,,,,
,0.0223168,,,
,0.1112496,,,
,0.0391912,,,
,,,,
,0.0018851,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1482519,,,
,0.0674369,,,
,0.0420797,,,
,,,,
,,,,0.2123895
,,,,
,,,,
,,,,
,,0.069237,,
,,,,
,,,,
,,,,
,0.010824,,,
,,,,
,,,,
,,,,
,0.0103375,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0241107,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0128002,,,
,0.0313469,,,
,0.0138036,,,
,,,,
,,,,
,0.0172697,,,
,,,,
,0.0426269,,,
,,,,
,0.044056,,,
,,,,
,,,,
,,,,
,,,,
,0.0010337,,,
,,,,
,,,,
,,,,
,,,,
,0.0228337,,,
,0.0338401,,,
,,,,
,0.0111584,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0022803,,,
,0.0590758,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0383703,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0124658,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0193067,,,
,0.0242931,,,
,,,,
,,,,
,,,,
,0.0163576,,,
,,,,
0.332516,,,,
,,,,
,,,,0.4889563
,0.0031621,,,
,0.0066282,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0857086,,
,,0.029673,,
,,,,
,,,,
,,,,
,0.0024019,,,
,,,,
,,,,
,0.0092125,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0687122,,
,,,,
,,,,
,,,,
,,,,
,0.0471268,,,
,,,,
,,,,
,,0.0186112,,
,0.0020675,,,
,,,,
,,,,
,0.0131955,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0501136,
,0.0016114,,0.0552652,
,,,0.0583712,
,0.0903314,,0.1045454,
,0.0029492,,0.0681061,
,0.06692,,,
,,,,
,0.0065978,,,
,0.0725448,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0326847,,,
0.2975898,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0490423,,,
,0.056765,,,
0.2583508,,,,
0.3229385,,,,
,,,,
0.1704864,,,,
0.1278648,,,,
,,,,
,,,,
,,,,
,0.0026452,,,
,0.0247796,,,
0.1420716,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0173609,,,
,,,,
,0.0224688,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0153846,,,
,,,,
,,,,
,,,,
,,,0.1316666,
,0.0176953,,0.0353788,
,,,0.0562879,
,,,0.0597728,
,,,0.0331439,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0490727,,,
,,,,
,0.0028884,,,
,0.0284281,,,
,,,,
,,,,
,,,,
,0.0829432,,,
,,,,
,,,,
,0.0350259,,,
,0.0262085,,,
,,,,
,0.1618122,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0136212,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0601399,,,
,,,,
,,,,0.246818
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1449894,,,,
0.241649,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0189419,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1705708,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0242323,,,
,,,,
,0.000304,,,
,0.0405594,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.047522,,,
,,,,
,,,,
,,,,
,0.0147462,,,
,0.056613,,,
,0.0025236,,,
,,,,
,,,,
,0.0711463,,,
,0.0324109,,,
,,,,
,,,,
,,,,
,0.0251748,,,
,0.0266038,,,
,0.0067194,,,
,,,,
,,,,
,,,,
,0.0223776,,,
,0.0326847,,,
,,,,
,,,,
,0.0072362,,,
,,,,
,,,,
,0.046245,,,
,,,,
,,,,
,0.0287929,,,
,0.1812709,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0016114,,,
,0.0048951,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0134387,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0405291,,,
,0.0149285,,,
,,,,
,,,,
,0.0092733,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0278808,,,
,0.0032533,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
