Date/Time,Appl_1:InteriorEquipment:Electricity [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),HEATING:GAS_1 [J](Hourly),HEATING:PROPANE_1 [m3](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly) 
 03/07  24:00:00,625023.9766998651,0.0,0.0,2155477.3095083779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122979.2448525113,875416.4351847747,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,0.0,0.0 
 03/08  01:00:00,433509.52532214016,0.0,0.0,1626419.3104003599,1631755.7057741138,0.0,0.0,76105.57276787979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68495.0154910918,0.0,0.0,32797.9749756484,851099.312075834,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,1555650.133006234,0.0 
 03/08  02:00:00,380328.147200995,0.0,0.0,1430318.6529189237,1262445.6329924113,29284.756058544168,0.0,1262445.6329924113,0.0,0.0,1168.030177162083,0.0,0.0,-1168.030177162083,0.0,0.0,1029248.8297413469,0.0,106952.23995182335,16425.310100164195,802465.0658579521,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,0.0,0.0 
 03/08  03:00:00,333190.2210828807,0.0,0.0,1321569.975671094,2081336.715514211,53776.02263824738,0.0,2081336.715514211,0.0,0.0,1197.9567371703525,0.0,0.0,-1197.9567371703525,0.0,0.0,1674852.7979199943,0.0,198350.2460427953,4106.32752504106,778147.9427490111,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 03/08  04:00:00,303123.2128449916,0.0,0.0,1280323.8921469544,4028006.671693188,66914.07046093766,0.0,2472218.2247428947,0.0,0.0,680.808256904908,0.0,0.0,-680.808256904908,0.0,0.0,1977749.1622307732,0.0,247247.240037832,4106.32752504106,753830.8196400703,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1555788.446950294,0.0 
 03/08  05:00:00,336355.8622538393,0.0,0.0,1354880.2355850489,2708639.5854862157,72745.73368738323,0.0,2708639.5854862157,0.0,0.0,453.2584159547722,0.0,0.0,-453.2584159547722,0.0,0.0,2171050.999893545,0.0,266724.6270440488,16425.310100164195,778147.9427490111,0.0,0.0,0.0,0.0,134744.69689481488,32886.0,0.0,0.0 
 03/08  06:00:00,382231.45597739549,0.0,0.0,1653963.7281717018,4149994.9614640467,72571.4203782583,0.0,2594195.678371209,0.0,0.0,381.93100829940229,0.0,0.0,-381.93100829940229,0.0,0.0,2070944.8980615293,43915.3530241154,263831.21247255898,114819.23502710936,802465.0658579521,0.0,0.0,0.0,0.0,363809.78595809589,32886.0,1555799.2830928374,0.0 
 03/08  07:00:00,591372.8655439918,0.0,0.0,2536132.154392111,15308402.447383572,68014.78006913816,0.0,2298350.941915945,0.0,0.0,602.2533393225178,0.0,0.0,-919.7612237554597,0.0,0.0,1864859.5094235659,9644548.881885857,222408.88782785188,393628.34493246077,899733.5599251668,0.0,0.0,0.0,0.0,854124.9488538144,122886.0,13010051.505467624,0.0 
 03/08  08:00:00,886928.3026405815,0.0,0.0,3052097.4512718946,109695.05305944084,12090.868791863651,0.0,109695.05305944084,0.0,0.0,195.570536914418,0.0,0.0,-391.141073828836,0.0,0.0,42610.6398071197,0.0,56259.18784492168,418213.6648580268,1021319.1754698715,0.0,0.0,0.0,0.0,1080873.1043695778,50886.0,0.0,0.0 
 03/08  09:00:00,1101557.1239015612,0.0,0.0,3307979.326135403,1555571.324285017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21735.911274195052,0.0,401788.3547578626,1045636.2985788125,0.0,0.0,0.0,0.0,1127899.9036550299,32886.0,1555571.324285017,0.0 
 03/08  10:00:00,1344081.4346542708,0.0,0.0,3561821.286174701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352617.71490672996,1045636.2985788125,0.0,0.0,0.0,0.0,1139217.5529416174,32886.0,0.0,0.0 
 03/08  11:00:00,1418558.8099554652,0.0,0.0,3604194.9686619557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319819.73993108168,1045636.2985788125,0.0,0.0,0.0,0.0,1107113.8601276789,32886.0,0.0,0.0 
 03/08  12:00:00,1498752.8124609497,0.0,0.0,3664227.298352887,1555112.9255613734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665834.0778824758,0.0,254223.78997978485,1069953.4216877532,0.0,0.0,0.0,0.0,1062635.0642041837,32886.0,1555112.9255613734,0.0 
 03/08  13:00:00,1471589.936299346,0.0,0.0,3629277.852486285,1702746.2104904666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757659.4761758902,0.0,221425.81500413645,1094270.544796694,0.0,0.0,0.0,0.0,1030531.3713902456,32886.0,1702746.2104904666,0.0 
 03/08  14:00:00,1328096.276147125,0.0,0.0,3476337.209867989,1560258.4398971336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413872.29312481268,0.0,196787.8498538904,1094270.544796694,0.0,0.0,0.0,0.0,1021084.3889241702,32886.0,1560258.4398971336,0.0 
 03/08  15:00:00,1275117.7922916725,0.0,0.0,3399557.7216450485,1554427.6652929676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192380.6196234474,0.0,196787.8498538904,1069953.4216877532,0.0,0.0,0.0,0.0,1021600.5076656223,32886.0,1554427.6652929676,0.0 
 03/08  16:00:00,1240419.9162225745,0.0,0.0,3425254.157226655,9986440.872107635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6845363.309264355,0.0,172202.52992832385,1118587.667905635,0.0,0.0,0.0,0.0,1033360.5730984461,32886.0,9986440.872107635,0.0 
 03/08  17:00:00,1465069.4077203116,0.0,0.0,3749425.149980231,512172.0919264728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711968.5422670457,0.0,229585.82482953883,1167221.9141235168,0.0,0.0,0.0,0.0,1084247.8281364025,32886.0,512172.0919264728,0.0 
 03/08  18:00:00,1811360.521881572,0.0,0.0,4442232.272930828,3367269.9092314995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271342.1751390005,0.0,303394.42983091747,1264490.4081907315,0.0,0.0,0.0,0.0,1243495.342858525,122886.0,3367269.9092314995,0.0 
 03/08  19:00:00,1602814.1470834774,0.0,0.0,4521748.321060534,1797696.1716767473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612910.2468296232,0.0,360830.3699568123,1288807.5312996724,0.0,0.0,0.0,0.0,1579240.6426773843,50886.0,1797696.1716767473,0.0 
 03/08  20:00:00,2976693.3327554308,0.0,0.0,6251299.50610273,5109625.819740871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3051352.097199224,0.0,344405.05985664817,1215856.1603413989,0.0,0.0,0.0,0.0,2025864.0130059005,32886.0,5109625.819740871,0.0 
 03/08  21:00:00,1624375.1059146943,0.0,0.0,5120573.803047167,1675637.6614726303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891334.0716116701,0.0,311607.0848809997,1142904.7910145759,0.0,0.0,0.0,0.0,2320407.9061178977,32886.0,1675637.6614726303,0.0 
 03/08  22:00:00,1086167.0001629189,0.0,0.0,4441791.047462027,3481044.796665106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957136.583410942,0.0,254223.78997978485,1094270.544796694,0.0,0.0,0.0,0.0,2228467.5025024136,32886.0,3481044.796665106,0.0 
 03/08  23:00:00,905477.1203966983,0.0,0.0,3293199.3546697578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221425.81500413645,972684.9292519895,0.0,0.0,0.0,0.0,1382151.3050210695,32886.0,0.0,0.0 
 03/08  24:00:00,625023.9766998651,0.0,0.0,2201863.7118590429,2219849.0459846288,46386.40235066524,0.0,2219849.0459846288,0.0,0.0,3892.162839543309,0.0,0.0,-3892.162839543309,0.0,0.0,1819469.5191112355,0.0,178394.6222749306,122979.2448525113,875416.4351847747,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,0.0,0.0 
 03/09  01:00:00,926229.7608553844,0.0,0.0,2218607.7110547788,8965645.971611847,99468.16512117486,0.0,3692115.1490461856,0.0,0.0,2200.9655629316937,0.0,0.0,-2200.9655629316937,0.0,0.0,2934601.238258361,2769522.883765789,388302.39588320607,32797.9749756484,851099.312075834,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,5273530.822565662,0.0 
 03/09  02:00:00,1696163.9400865692,0.0,0.0,2827614.6874438885,7651483.897677757,110744.99769793464,0.0,4299642.089950089,0.0,0.0,153.56469122304476,0.0,0.0,-153.56469122304476,0.0,0.0,3433317.7991697627,2016976.8854734095,436360.0817853178,16425.310100164195,802465.0658579521,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,3351841.8077276677,0.0 
 03/09  03:00:00,343517.918264761,0.0,0.0,1432580.051304017,5870688.896271101,154458.40108929005,0.0,5870688.896271101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4671287.39845227,0.0,612332.6081917216,4106.32752504106,778147.9427490111,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 03/09  04:00:00,308287.06143593179,0.0,0.0,1394841.2482345897,11039671.180546362,176267.57795763255,0.0,6544919.307553357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184524.848181252,2788206.1453051867,705902.5286167688,4106.32752504106,753830.8196400703,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,4494751.872993004,0.0 
 03/09  05:00:00,346683.5594357195,0.0,0.0,1488457.0149740568,7227545.869109629,195994.81589451107,0.0,7227545.869109629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716257.962515393,0.0,788533.3196832733,16425.310100164195,778147.9427490111,0.0,0.0,0.0,0.0,134744.69689481488,32886.0,0.0,0.0 
 03/09  06:00:00,397723.0017502159,0.0,0.0,1796951.623295986,8865741.078273677,200067.76972972256,0.0,7310254.769354793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5772648.2081849,0.0,806581.0842344142,114819.23502710936,802465.0658579521,0.0,0.0,0.0,0.0,363809.78595809589,32886.0,1555486.3089188822,0.0 
 03/09  07:00:00,632683.654271513,0.0,0.0,2766336.3860102004,9752842.9160639,256908.22295970616,0.0,9752842.9160639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7743111.897346603,0.0,1034446.7271109065,393628.34493246077,899733.5599251668,0.0,0.0,0.0,0.0,854124.9488538144,122886.0,0.0,0.0 
 03/09  08:00:00,969549.8800956239,0.0,0.0,3305925.161944884,9063430.701778515,183297.00200981048,0.0,5390832.493709539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4184839.2653204828,2133174.6454176015,663584.4943339235,418213.6648580268,1021319.1754698715,0.0,0.0,0.0,0.0,1080873.1043695778,50886.0,3672598.2080689759,0.0 
 03/09  09:00:00,1225489.4900841248,0.0,0.0,3557322.268270942,4655683.69933195,125410.57595297465,0.0,4655683.69933195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3714839.200715283,181781.94415773164,475271.788950894,401788.3547578626,1045636.2985788125,0.0,0.0,0.0,0.0,1127899.9036550299,32886.0,0.0,0.0 
 03/09  10:00:00,1519652.2867462342,0.0,0.0,3827992.8203897175,6466341.123304385,90600.68212305331,0.0,3092336.0072661645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2473260.61393341,2190673.029924719,305599.2144052394,352617.71490672996,1045636.2985788125,0.0,0.0,0.0,0.0,1139217.5529416174,32886.0,3374005.116038219,0.0 
 03/09  11:00:00,1619948.9050021298,0.0,0.0,3903708.638527242,9079813.299585522,98123.5748186209,0.0,3722012.189468627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057462.24895358,3222980.3994151267,290316.5265050084,319819.73993108168,1045636.2985788125,0.0,0.0,0.0,0.0,1107113.8601276789,32886.0,5357801.110116894,0.0 
 03/09  12:00:00,1707888.6803940247,0.0,0.0,3890219.878187345,1973011.5579417286,16856.71190138362,0.0,342783.6774797363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243407.6069684413,460867.1682146847,67346.23219783926,254223.78997978485,1069953.4216877532,0.0,0.0,0.0,0.0,1062635.0642041837,32886.0,1630227.8804619923,0.0 
 03/09  13:00:00,1662652.3341641308,0.0,0.0,3820340.25035107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34940.38601114383,0.0,221425.81500413645,1094270.544796694,0.0,0.0,0.0,0.0,1030531.3713902456,32886.0,0.0,0.0 
 03/09  14:00:00,1703419.9691784667,0.0,0.0,3851660.902899331,3530599.859966932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062362.6305672448,0.0,196787.8498538904,1094270.544796694,0.0,0.0,0.0,0.0,1021084.3889241702,32886.0,3530599.859966932,0.0 
 03/09  15:00:00,1774161.103915335,0.0,0.0,3898601.0332687108,4070589.9476223855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2201301.521238714,0.0,196787.8498538904,1069953.4216877532,0.0,0.0,0.0,0.0,1021600.5076656223,32886.0,4070589.9476223855,0.0 
 03/09  16:00:00,1568166.2536264568,0.0,0.0,3753000.494630538,5322643.72150747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3569324.254249446,0.0,172202.52992832385,1118587.667905635,0.0,0.0,0.0,0.0,1033360.5730984461,32886.0,5322643.72150747,0.0 
 03/09  17:00:00,1607075.243971164,0.0,0.0,3891430.9862310846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229585.82482953883,1167221.9141235168,0.0,0.0,0.0,0.0,1084247.8281364025,32886.0,0.0,0.0 
 03/09  18:00:00,1950784.4338369556,0.0,0.0,4581656.184886212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303394.42983091747,1264490.4081907315,0.0,0.0,0.0,0.0,1243495.342858525,122886.0,0.0,0.0 
 03/09  19:00:00,1970662.7861395076,0.0,0.0,4889596.960116564,3427837.900854625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477469.2995548039,0.0,360830.3699568123,1288807.5312996724,0.0,0.0,0.0,0.0,1579240.6426773843,50886.0,3427837.900854625,0.0 
 03/09  20:00:00,1636785.1227873369,0.0,0.0,4911391.296134636,7127399.068778332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4765417.902626616,0.0,344405.05985664817,1215856.1603413989,0.0,0.0,0.0,0.0,2025864.0130059005,32886.0,7127399.068778332,0.0 
 03/09  21:00:00,1261168.3915994908,0.0,0.0,4757367.088731964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311607.0848809997,1142904.7910145759,0.0,0.0,0.0,0.0,2320407.9061178977,32886.0,0.0,0.0 
 03/09  22:00:00,1225590.9121183025,0.0,0.0,4581214.959417411,1555559.9477477037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331719.09918311188,0.0,254223.78997978485,1094270.544796694,0.0,0.0,0.0,0.0,2228467.5025024136,32886.0,1555559.9477477037,0.0 
 03/09  23:00:00,1019081.7893973808,0.0,0.0,3406804.0236704407,1737403.4189347169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510425.7986945646,0.0,221425.81500413645,972684.9292519895,0.0,0.0,0.0,0.0,1382151.3050210695,32886.0,1737403.4189347169,0.0 
 03/09  24:00:00,686990.1597911457,0.0,0.0,2230599.3605293135,2215149.619271013,13155.867929655335,0.0,659400.1995903645,0.0,0.0,228.34629322790983,0.0,0.0,-228.34629322790983,0.0,0.0,544261.9384525903,0.0,49198.24117873786,122979.2448525113,875416.4351847747,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,1555749.4196806488,0.0 
 03/10  01:00:00,459328.76827684129,0.0,0.0,1701950.1876690379,2063886.1927317905,49711.634313976814,0.0,2063886.1927317905,0.0,0.0,613.6474886506476,0.0,0.0,-613.6474886506476,0.0,0.0,1669794.1082701942,124350.79249161967,187703.46518841739,32797.9749756484,851099.312075834,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 03/10  02:00:00,395819.69297381557,0.0,0.0,1496131.0940573868,3016120.0293870607,79605.65142418676,0.0,3016120.0293870607,0.0,0.0,401.3226774626759,0.0,0.0,-401.3226774626759,0.0,0.0,2410829.4631855108,0.0,303678.56326284378,16425.310100164195,802465.0658579521,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,0.0,0.0 
 03/10  03:00:00,343517.918264761,0.0,0.0,1372517.5655040714,5080181.205373077,94395.91528934441,0.0,3524418.273549596,0.0,0.0,182.3327634571932,0.0,0.0,-182.3327634571932,0.0,0.0,2809926.7467813456,0.0,362049.69941329126,4106.32752504106,778147.9427490111,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1555762.9318234802,0.0 
 03/10  04:00:00,308287.06143593179,0.0,0.0,1324549.841063426,3933581.0713716235,105976.17078646929,0.0,3933581.0713716235,0.0,0.0,128.6773737513457,0.0,0.0,-128.6773737513457,0.0,0.0,3132777.4659196317,0.0,407445.4983148296,4106.32752504106,753830.8196400703,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 03/10  05:00:00,346683.5594357195,0.0,0.0,1402995.3440653007,5575223.081042664,110533.14498575512,0.0,4019417.3017716377,0.0,0.0,122.88930711913749,0.0,0.0,-122.88930711913749,0.0,0.0,3193161.599699373,0.0,424313.9718951007,16425.310100164195,778147.9427490111,0.0,0.0,0.0,0.0,134744.69689481488,32886.0,1555805.779271026,0.0 
 03/10  06:00:00,397723.0017502159,0.0,0.0,1702453.080691209,3843374.498603698,105569.22712494535,0.0,3843374.498603698,0.0,0.0,164.35078673080143,0.0,0.0,-164.35078673080143,0.0,0.0,3056197.0700616098,0.0,402839.9786817188,114819.23502710936,802465.0658579521,0.0,0.0,0.0,0.0,363809.78595809589,32886.0,0.0,0.0 
 03/10  07:00:00,632683.654271513,0.0,0.0,2648917.3724894116,6797501.730427831,139489.20943891744,0.0,5202652.248940407,0.0,0.0,235.80068838790138,0.0,0.0,-235.80068838790138,0.0,0.0,4154017.4216899878,274278.0513418784,528369.6023563789,393628.34493246077,899733.5599251668,0.0,0.0,0.0,0.0,854124.9488538144,122886.0,1594849.4814874246,0.0 
 03/10  08:00:00,969549.8800956239,0.0,0.0,3162584.8624751886,2199073.9379721188,39956.70254011531,0.0,643268.0974170787,0.0,0.0,75.93043776600824,0.0,0.0,-178.2894685719858,0.0,0.0,430446.9855182748,881924.7108076045,141104.85027205127,418213.6648580268,1021319.1754698715,0.0,0.0,0.0,0.0,1080873.1043695778,50886.0,1555805.84055504,0.0 
 03/10  09:00:00,1225489.4900841248,0.0,0.0,3431911.692317968,3815883.3869151484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967673.577180394,0.0,401788.3547578626,1045636.2985788125,0.0,0.0,0.0,0.0,1127899.9036550299,32886.0,3815883.3869151484,0.0 
 03/10  10:00:00,1519652.2867462342,0.0,0.0,3737392.138266664,18290923.679765423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823578.209579144,0.0,352617.71490672996,1045636.2985788125,0.0,0.0,0.0,0.0,1139217.5529416174,32886.0,18290923.679765423,0.0 
 03/10  11:00:00,1619948.9050021298,0.0,0.0,3805585.063708621,3441833.8860375725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583933.810346602,0.0,319819.73993108168,1045636.2985788125,0.0,0.0,0.0,0.0,1107113.8601276789,32886.0,3441833.8860375725,0.0 
 03/10  12:00:00,1707888.6803940247,0.0,0.0,3873363.1662859616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432583.83279796977,0.0,254223.78997978485,1069953.4216877532,0.0,0.0,0.0,0.0,1062635.0642041837,32886.0,0.0,0.0 
 03/10  13:00:00,1662652.3341641308,0.0,0.0,3820340.25035107,3443591.141849499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116176.6670081315,0.0,221425.81500413645,1094270.544796694,0.0,0.0,0.0,0.0,1030531.3713902456,32886.0,3443591.141849499,0.0 
 03/10  14:00:00,1501085.203943619,0.0,0.0,3649326.1376644836,1554635.6825772674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196787.8498538904,1094270.544796694,0.0,0.0,0.0,0.0,1021084.3889241702,32886.0,1554635.6825772674,0.0 
 03/10  15:00:00,1713976.307321168,0.0,0.0,3838416.2366745427,3477599.0578791808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209449.3210134345,0.0,196787.8498538904,1069953.4216877532,0.0,0.0,0.0,0.0,1021600.5076656223,32886.0,3477599.0578791808,0.0 
 03/10  16:00:00,1397917.2982462485,0.0,0.0,3582751.5392503298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235033.73020786,0.0,172202.52992832385,1118587.667905635,0.0,0.0,0.0,0.0,1033360.5730984461,32886.0,0.0,0.0 
 03/10  17:00:00,2213689.864684752,0.0,0.0,4498045.606944672,5481189.65140005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3776900.343601316,0.0,229585.82482953883,1167221.9141235168,0.0,0.0,0.0,0.0,1084247.8281364025,32886.0,5481189.65140005,0.0 
 03/10  18:00:00,1950784.4338369556,0.0,0.0,4581656.184886212,1708844.572296329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788000.2686271779,0.0,303394.42983091747,1264490.4081907315,0.0,0.0,0.0,0.0,1243495.342858525,122886.0,1708844.572296329,0.0 
 03/10  19:00:00,4201367.233434932,0.0,0.0,7120301.407411988,9796513.142143537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6756731.5676916339,0.0,360830.3699568123,1288807.5312996724,0.0,0.0,0.0,0.0,1579240.6426773843,50886.0,9796513.142143537,0.0 
 03/10  20:00:00,1396239.569718904,0.0,0.0,4670845.743066203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443166.84810950866,0.0,344405.05985664817,1215856.1603413989,0.0,0.0,0.0,0.0,2025864.0130059005,32886.0,0.0,0.0 
 03/10  21:00:00,1261168.3915994908,0.0,0.0,4757367.088731964,1554227.2356569847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311607.0848809997,1142904.7910145759,0.0,0.0,0.0,0.0,2320407.9061178977,32886.0,1554227.2356569847,0.0 
 03/10  22:00:00,1225590.9121183025,0.0,0.0,4581214.959417411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254223.78997978485,1094270.544796694,0.0,0.0,0.0,0.0,2228467.5025024136,32886.0,0.0,0.0 
 03/10  23:00:00,1019081.7893973808,0.0,0.0,3406804.0236704407,1554531.1950994156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221425.81500413645,972684.9292519895,0.0,0.0,0.0,0.0,1382151.3050210695,32886.0,1554531.1950994156,0.0 
 03/10  24:00:00,686990.1597911457,0.0,0.0,2217443.492599658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122979.2448525113,875416.4351847747,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,0.0,0.0 
 03/11  01:00:00,433509.52532214016,0.0,0.0,1626419.3104003599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32797.9749756484,851099.312075834,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 03/11  02:00:00,380328.147200995,0.0,0.0,1401033.8968603793,1554927.6509047126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94514.5677575581,0.0,16425.310100164195,802465.0658579521,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,1554927.6509047126,0.0 
 03/11  03:00:00,333190.2210828807,0.0,0.0,1267793.9530328466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,778147.9427490111,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 03/11  04:00:00,303123.2128449916,0.0,0.0,1213409.8216860167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10989.998768914917,0.0,4106.32752504106,753830.8196400703,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 03/11  05:00:00,336355.8622538393,0.0,0.0,1282134.5018976655,1555396.6047680556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.310100164195,778147.9427490111,0.0,0.0,0.0,0.0,134744.69689481488,32886.0,1555396.6047680556,0.0 
